"34759","hdoj","5578","http://acm.hdu.edu.cn/showproblem.php?pid=5578","Friendship of Frog","【HDU5578 2015上海赛区F】【水题】Friendship of Frog 最近的两个相同字符的距离是多少 - snowy_smile的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/snowy_smile/article/details/50098303"
"34758","hdoj","5578","http://acm.hdu.edu.cn/showproblem.php?pid=5578","Friendship of Frog","hdoj5578Friendship of Frog - 走一步再走一步
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/r1986799047/article/details/50099959"
"34757","hdoj","5578","http://acm.hdu.edu.cn/showproblem.php?pid=5578","Friendship of Frog","hdoj 5578 Friendship of Frog 【水题】 - 笑着走完自己的路
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/chenzhenyu123456/article/details/50085965"
"34756","hdoj","5573","http://acm.hdu.edu.cn/showproblem.php?pid=5573","Binary Tree","HDU5573 Binary Tree - Jonariguez的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u013068502/article/details/50094561"
"34755","hdoj","5573","http://acm.hdu.edu.cn/showproblem.php?pid=5573","Binary Tree","hdoj 5573 Binary Tree 【思维】 - 笑着走完自己的路
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/chenzhenyu123456/article/details/50098955"
"34754","hdoj","5589","http://acm.hdu.edu.cn/showproblem.php?pid=5589","Tree","hdu5589 莫队+字典树 - GAUSS_CLB
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/gauss_acm/article/details/50092041"
"34753","hdoj","5586","http://acm.hdu.edu.cn/showproblem.php?pid=5586","Sum","hdu(5586)——Sum(最大连续子段和) - ACM_hades的梦想之路
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/acmer_hades/article/details/50094509"
"34752","hdoj","5587","http://acm.hdu.edu.cn/showproblem.php?pid=5587","Array","HDU-5587 Array（DFS） - idealism_xxm的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/idealism_xxm/article/details/50088891"
"34751","hdoj","5587","http://acm.hdu.edu.cn/showproblem.php?pid=5587","Array","HDU 5587 数学 - beihai2013
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/beihai2013/article/details/50088865"
"34750","hdoj","5587","http://acm.hdu.edu.cn/showproblem.php?pid=5587","Array","HDU5587 - queryor的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/queryor/article/details/50088137"
"34749","hdoj","5586","http://acm.hdu.edu.cn/showproblem.php?pid=5586","Sum","hdu5586 BestCoder Round #64 (div.2) - 阳光下的泡沫
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/fun_zero/article/details/50088225"
"34748","hdoj","5586","http://acm.hdu.edu.cn/showproblem.php?pid=5586","Sum","HDU-5586 Sum（DP） - idealism_xxm的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/idealism_xxm/article/details/50087139"
"34747","hdoj","5586","http://acm.hdu.edu.cn/showproblem.php?pid=5586","Sum","HDOJ  5586  Sum(最大连续子序列和) - 纯真zwj的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/zwj1452267376/article/details/50088015"
"34746","hdoj","5585","http://acm.hdu.edu.cn/showproblem.php?pid=5585","Numbers","hdu 5585 水题 Numbers 2015.11.28 bestcoder 1001 - 世靖的码场
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/qdbszsj/article/details/50089921"
"34745","hdoj","5585","http://acm.hdu.edu.cn/showproblem.php?pid=5585","Numbers","HDOJ  5585  Numbers  (水) - 滴水穿石，慢慢积累，总会有成果
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/helloiamclh/article/details/50088047"
"34744","hdoj","5585","http://acm.hdu.edu.cn/showproblem.php?pid=5585","Numbers","HDU5585 - queryor的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/queryor/article/details/50088101"
"34743","hdoj","5584","http://acm.hdu.edu.cn/showproblem.php?pid=5584","LCM Walk","hdu 1754 I Hate It（线段树之 单点更新+区间最值） - LYHVOYAGE的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/lyhvoyage/article/details/38405075"
"34742","hdoj","5583","http://acm.hdu.edu.cn/showproblem.php?pid=5583","Kingdom of Black and White","HDU 5583 Kingdom of Black and White(依旧是暴力)——2015ACM/ICPC亚洲区上海站 - queuelovestack的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/queuelovestack/article/details/50085787"
"34741","hdoj","5583","http://acm.hdu.edu.cn/showproblem.php?pid=5583","Kingdom of Black and White","HDU 5583 Kingdom of Black and White - KeyboardPianist的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keyboardmagician/article/details/50086857"
"34740","hdoj","5578","http://acm.hdu.edu.cn/showproblem.php?pid=5578","Friendship of Frog","HDU 5578 Friendship of Frog(暴力)——2015ACM/ICPC亚洲区上海站 - queuelovestack的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/queuelovestack/article/details/50085739"
"34739","hdoj","5576","http://acm.hdu.edu.cn/showproblem.php?pid=5576","Expection of String","HDU 5576 Expection of String (DP, 前缀和维护) 2015年上海现场赛E题 - Gatevin的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/gatevin/article/details/50087853"
"34738","hdoj","5570","http://acm.hdu.edu.cn/showproblem.php?pid=5570","balls","hdoj 5570 balls 【概率dp 求期望】 - 笑着走完自己的路
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/chenzhenyu123456/article/details/50082521"
"34737","hdoj","5570","http://acm.hdu.edu.cn/showproblem.php?pid=5570","balls","HDU 5570：balls 期望。。。。。。。。。。。。。。。 - 光速小子
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u010885899/article/details/50062411"
"34736","hdoj","5570","http://acm.hdu.edu.cn/showproblem.php?pid=5570","balls","HDU 5570(balls-期望) - nike0good |Oier&amp;ACMer | 熟能生巧
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/nike0good/article/details/50017121"
"34735","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","HDU 5569 matrix - zzuli_柚子 - 博客园","博客园","http://www.cnblogs.com/zzulipomelo/p/4989324.html"
"34734","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","hdoj 5569 matrix 【裸dp】 - 笑着走完自己的路
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/chenzhenyu123456/article/details/49968109"
"34733","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","hdu 5569(dp) - __小明003的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/a73265/article/details/50060173"
"34732","hdoj","5568","http://acm.hdu.edu.cn/showproblem.php?pid=5568","sequence2","大数模板（线上赛专业模板）     HDU5568 大数加DP - FengTwoYear的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/fengtwoyear/article/details/50055031"
"34731","hdoj","5568","http://acm.hdu.edu.cn/showproblem.php?pid=5568","sequence2","hdoj 5568 sequence2 【dp + 高精度】 - 笑着走完自己的路
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/chenzhenyu123456/article/details/49968831"
"34729","hdoj","5568","http://acm.hdu.edu.cn/showproblem.php?pid=5568","sequence2","hdu5568 sequence2（dp+大数） - hahahaha
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/aaaaacmer/article/details/50040869"
"34728","hdoj","5567","http://acm.hdu.edu.cn/showproblem.php?pid=5567","sequence1","HDOJ  5567  sequence1 (暴力) - 滴水穿石，慢慢积累，总会有成果
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/helloiamclh/article/details/50000781"
"34727","hdoj","5567","http://acm.hdu.edu.cn/showproblem.php?pid=5567","sequence1","hdu 5567 - __小明003的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/a73265/article/details/50060157"
"34726","hdoj","5565","http://acm.hdu.edu.cn/showproblem.php?pid=5565","Clarke and baton","hdu(5565)——Clarke and baton - ACM_hades的梦想之路
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/acmer_hades/article/details/49929237"
"34725","hdoj","5565","http://acm.hdu.edu.cn/showproblem.php?pid=5565","Clarke and baton","HDU 5565 - Clarke and baton (思维) - 生命不息，WA不止
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/codebattle/article/details/49848179"
"34724","hdoj","5564","http://acm.hdu.edu.cn/showproblem.php?pid=5564","Clarke and digits","hdu 5564 &amp;&amp; bestcode 62 Clarke and digits - chen_lin111的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/chen_lin111/article/details/50072745"
"34723","hdoj","5564","http://acm.hdu.edu.cn/showproblem.php?pid=5564","Clarke and digits","hdu 5564 Clarke and digits (数位dp + 矩阵快速幂优化) - JIBANCANYANG
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/jibancanyang/article/details/50073073"
"34721","hdoj","5563","http://acm.hdu.edu.cn/showproblem.php?pid=5563","Clarke and five-pointed star","HDU 5563 Clarke and five-pointed star（判断正五边形） - AK_HuangYC的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/h1021456873/article/details/49896027"
"34720","hdoj","5563","http://acm.hdu.edu.cn/showproblem.php?pid=5563","Clarke and five-pointed star","hdu 5563 Clarke and five-pointed star（几何） - 不慌不忙、不急不躁
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keshuai19940722/article/details/49869741"
"34719","hdoj","5562","http://acm.hdu.edu.cn/showproblem.php?pid=5562","Clarke and food","hdu 5562 Clarke and food（水） - 不慌不忙、不急不躁
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keshuai19940722/article/details/49869729"
"34718","hdoj","5571","http://acm.hdu.edu.cn/showproblem.php?pid=5571","tree","hdu-5571   tree - 140142
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/ww140142/article/details/49993887"
"34717","hdoj","5571","http://acm.hdu.edu.cn/showproblem.php?pid=5571","tree","hdoj 5571","其他","http://bestcoder.hdu.edu.cn/"
"34716","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","hdu 5569 matrix dp - qscqesze - 博客园","博客园","http://www.cnblogs.com/qscqesze/p/4985567.html"
"34715","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","HDU5569 matrix（dp） - Ayer
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u013167299/article/details/49978293"
"34714","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","HDU 5569 matrix(DP) - ACMiao的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/yeluorag/article/details/49970585"
"34713","hdoj","5567","http://acm.hdu.edu.cn/showproblem.php?pid=5567","sequence1","HDU 5567 sequence1(暴力)——BestCoder Round #63(div.2) - queuelovestack的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/queuelovestack/article/details/49968259"
"34712","hdoj","5568","http://acm.hdu.edu.cn/showproblem.php?pid=5568","sequence2","HDU 5568 sequence2(大数+DP) - ACMiao的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/yeluorag/article/details/49976253"
"34711","hdoj","5568","http://acm.hdu.edu.cn/showproblem.php?pid=5568","sequence2","HDU 5568 - BestCoder Round #63 - sequence2 - Quinte - 博客园","博客园","http://www.cnblogs.com/Quinte/p/4986422.html"
"34710","hdoj","5568","http://acm.hdu.edu.cn/showproblem.php?pid=5568","sequence2","[HDU 5568] sequence2 dp+大数 - AcmHonor的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/acmhonor/article/details/49976355"
"34709","hdoj","5568","http://acm.hdu.edu.cn/showproblem.php?pid=5568","sequence2","HDU 5568 dp+大数板子 - 水滴石穿，厚积薄发
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/qq_22902423/article/details/49979795"
"34708","hdoj","5570","http://acm.hdu.edu.cn/showproblem.php?pid=5570","balls","HDU 5570 balls 期望 数学 - qscqesze - 博客园","博客园","http://www.cnblogs.com/qscqesze/p/4986593.html"
"34707","hdoj","5570","http://acm.hdu.edu.cn/showproblem.php?pid=5570","balls","hdu 5570 balls（期望好题） - UniqueColor - 博客园","博客园","http://www.cnblogs.com/UniqueColor/p/4985873.html"
"34706","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","HDOJ  5569  matrix(简单DP) - 纯真zwj的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/zwj1452267376/article/details/49968711"
"34705","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","HDU-5569 matrix（DP） - idealism_xxm的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/idealism_xxm/article/details/49968091"
"34704","hdoj","5569","http://acm.hdu.edu.cn/showproblem.php?pid=5569","matrix","hdu 5569 - loveyou11111111的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/loveyou11111111/article/details/49968965"
"34703","hdoj","5568","http://acm.hdu.edu.cn/showproblem.php?pid=5568","sequence2","HDU-5568 sequence2（DP+高精度） - idealism_xxm的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/idealism_xxm/article/details/49968607"
"34701","hdoj","5567","http://acm.hdu.edu.cn/showproblem.php?pid=5567","sequence1","hdoj5567sequence1 - 走一步再走一步
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/r1986799047/article/details/49968497"
"34700","hdoj","5567","http://acm.hdu.edu.cn/showproblem.php?pid=5567","sequence1","HDOJ  5567  sequence1 - 纯真zwj的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/zwj1452267376/article/details/49968263"
"33288","hdoj","5555","http://acm.hdu.edu.cn/showproblem.php?pid=5555","Immortality of Frog","HDOJ5555-Immortality of Frog  |  Accepted题解网","accepted","http://accepted.com.cn/hdoj5555/"
"33287","hdoj","5566","http://acm.hdu.edu.cn/showproblem.php?pid=5566","Clarke and room","hdu 5566 Clarke and room（ac自动机+树链剖分） - 街角的花街糖
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u010527492/article/details/49888989"
"33286","hdoj","5565","http://acm.hdu.edu.cn/showproblem.php?pid=5565","Clarke and baton","hdu 5565 Clarke and baton（水） - 不慌不忙、不急不躁
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keshuai19940722/article/details/49869799"
"33285","hdoj","5564","http://acm.hdu.edu.cn/showproblem.php?pid=5564","Clarke and digits","BestCoder Round #62 (div.2) HDOJ5564 Clarke and digits(dp + 快速幂) - GKHack&#39;s Blog
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/gkhack/article/details/49903549"
"33284","hdoj","5564","http://acm.hdu.edu.cn/showproblem.php?pid=5564","Clarke and digits","hdu 5564 Clarke and digits (dp+矩阵加速) - w20810的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/w20810/article/details/49863973"
"33283","hdoj","5564","http://acm.hdu.edu.cn/showproblem.php?pid=5564","Clarke and digits","hdu 5564 Clarke and digits（矩阵快速幂） - 不慌不忙、不急不躁
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keshuai19940722/article/details/49869785"
"33282","hdoj","5563","http://acm.hdu.edu.cn/showproblem.php?pid=5563","Clarke and five-pointed star","HDOJ  5563  Clarke and five-pointed star (判断五个点组成的是否为正五角星) - 滴水穿石，慢慢积累，总会有成果
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/helloiamclh/article/details/49889277"
"33281","hdoj","5563","http://acm.hdu.edu.cn/showproblem.php?pid=5563","Clarke and five-pointed star","hdu5563 ( Clarke and five-pointed star ) - 穿着裤衩跳
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/czkct/article/details/49910303"
"33280","hdoj","5563","http://acm.hdu.edu.cn/showproblem.php?pid=5563","Clarke and five-pointed star","hdu5563 Clarke and five-pointed star(判正五边形，精度问题) - hahahaha
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/aaaaacmer/article/details/49839731"
"33279","hdoj","5562","http://acm.hdu.edu.cn/showproblem.php?pid=5562","Clarke and food","HDU 5562 Clarke and food（模拟，看起来像背包） - 让代码变得更简洁美丽  的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/qq_25605637/article/details/49849831"
"33278","hdoj","5562","http://acm.hdu.edu.cn/showproblem.php?pid=5562","Clarke and food","HDOJ  5562    Clarke and food - 滴水穿石，慢慢积累，总会有成果
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/helloiamclh/article/details/49888985"
"33277","hdoj","5562","http://acm.hdu.edu.cn/showproblem.php?pid=5562","Clarke and food","HDOJ  5562  Clarke and food(贪心，水) - 纯真zwj的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/zwj1452267376/article/details/49839639"
"33275","hdoj","5559","http://acm.hdu.edu.cn/showproblem.php?pid=5559","Frog and String","【HDU5559 2015合肥赛区H】【观察找规律 构造】Frog and String 用最多k个字符构造长度为n的m不同回文串的串 - snowy_smile的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/snowy_smile/article/details/49870109"
"33274","hdoj","5559","http://acm.hdu.edu.cn/showproblem.php?pid=5559","Frog and String","hdu 5559 Frog and String（构造） - 不慌不忙、不急不躁
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keshuai19940722/article/details/49839359"
"33273","hdoj","5556","http://acm.hdu.edu.cn/showproblem.php?pid=5556","Land of Farms","hdu 5556 Land of Farms（二分图匹配） - 不慌不忙、不急不躁
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keshuai19940722/article/details/49839327"
"33272","hdoj","5555","http://acm.hdu.edu.cn/showproblem.php?pid=5555","Immortality of Frog","hdu 5555 Immortality of Frog（状压dp） - 不慌不忙、不急不躁
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keshuai19940722/article/details/49839249"
"33270","hdoj","5551","http://acm.hdu.edu.cn/showproblem.php?pid=5551","Huatuo's Medicine","hdu5551 水题 Huatuo&#39;s Medicine - 世靖的码场
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/qdbszsj/article/details/49684765"
"33269","hdoj","5551","http://acm.hdu.edu.cn/showproblem.php?pid=5551","Huatuo's Medicine","hdu5551Huatuo&#39;s Medicine（The 2015 China Collegiate Programming Contest ） - 随心丶而遇的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/d_x_d/article/details/49720093"
"33268","hdoj","5550","http://acm.hdu.edu.cn/showproblem.php?pid=5550","Game Rooms","hdu5550 Game Rooms - Kirito_Acmer
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/kirito_acmer/article/details/49700065"
"33267","hdoj","5550","http://acm.hdu.edu.cn/showproblem.php?pid=5550","Game Rooms","hdu5550 Game Rooms - cayun的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u010005180/article/details/49704015"
"33266","hdoj","5547","http://acm.hdu.edu.cn/showproblem.php?pid=5547","Sudoku","HDOJ   5547   Sudoku  (DFS 数独填数+回溯) - 滴水穿石，慢慢积累，总会有成果
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/helloiamclh/article/details/49686807"
"33265","hdoj","5546","http://acm.hdu.edu.cn/showproblem.php?pid=5546","Ancient Go","hdoj  Ancient Go  5546  （搜索） 好题 - yanghui07216的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/yanghui07216/article/details/49668913"
"33264","hdoj","5546","http://acm.hdu.edu.cn/showproblem.php?pid=5546","Ancient Go","【dfs】hdu 5546 Ancient Go - Hacker_vision
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u012717411/article/details/49686701"
"33263","hdoj","5544","http://acm.hdu.edu.cn/showproblem.php?pid=5544","Ba Gua Zhen","hdu5544 Pick The Sticks（dp） - 每一点积累都是进步
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/cacyth/article/details/49681887"
"33262","hdoj","5542","http://acm.hdu.edu.cn/showproblem.php?pid=5542","The Battle of Chibi","hdu5542 树状数组优化dp - zzucaicai的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/zzucaicai/article/details/49582889"
"33261","hdoj","5542","http://acm.hdu.edu.cn/showproblem.php?pid=5542","The Battle of Chibi","The 2015 China Collegiate Programming Contest -ccpc-c题-The Battle of Chibi（hdu5542）（树状数组，离散化） - sjy22 - 博客园","博客园","http://www.cnblogs.com/zzuli2sjy/p/4943774.html"
"33260","hdoj","5540","http://acm.hdu.edu.cn/showproblem.php?pid=5540","Secrete Master Plan","hdoj Secrete Master Plan  5540  （矩阵翻转） - yanghui07216的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/yanghui07216/article/details/49701549"
"33259","hdoj","5538","http://acm.hdu.edu.cn/showproblem.php?pid=5538","House Building","【HDU5538 2015长春赛区 L】【暴力 模拟】 House Building 建筑物表面积 挖补法 - snowy_smile的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/snowy_smile/article/details/49592553"
"33258","hdoj","5538","http://acm.hdu.edu.cn/showproblem.php?pid=5538","House Building","hdu 5538 House Building（水） - 不慌不忙、不急不躁
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/keshuai19940722/article/details/49583791"
"33257","hdoj","5538","http://acm.hdu.edu.cn/showproblem.php?pid=5538","House Building","hdu 5538（水） - 阳光下的泡沫
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/fun_zero/article/details/49636657"
"33256","hdoj","5536","http://acm.hdu.edu.cn/showproblem.php?pid=5536","Chip Factory","HDU 5536 01Trie树 - beihai2013
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/beihai2013/article/details/49646107"
"33255","hdoj","5536","http://acm.hdu.edu.cn/showproblem.php?pid=5536","Chip Factory","*hdu 5536（字典树的运用） - 阳光下的泡沫
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/fun_zero/article/details/49636721"
"33254","hdoj","5536","http://acm.hdu.edu.cn/showproblem.php?pid=5536","Chip Factory","hdu5536 - 老李
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u013491262/article/details/49642371"
"33253","hdoj","5534","http://acm.hdu.edu.cn/showproblem.php?pid=5534","Partial Tree","HDU 5534(Partial Tree-背包) - nike0good |Oier&amp;ACMer | 熟能生巧
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/nike0good/article/details/49613455"
"33252","hdoj","5534","http://acm.hdu.edu.cn/showproblem.php?pid=5534","Partial Tree","hdu5534  Partial Tree   完全背包 - cq_pf的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/cq_pf/article/details/49705781"
"33251","hdoj","5534","http://acm.hdu.edu.cn/showproblem.php?pid=5534","Partial Tree","hdu 5534（dp） - 阳光下的泡沫
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/fun_zero/article/details/49636915"
"33250","hdoj","5534","http://acm.hdu.edu.cn/showproblem.php?pid=5534","Partial Tree","[hdu5534]DP - jklongint - 博客园","博客园","http://www.cnblogs.com/jklongint/p/4928536.html"
"33249","hdoj","5533","http://acm.hdu.edu.cn/showproblem.php?pid=5533","Dancing Stars on Me","hdu5533Dancing Stars on Me - cq_pf的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/cq_pf/article/details/49704275"
"33248","hdoj","5533","http://acm.hdu.edu.cn/showproblem.php?pid=5533","Dancing Stars on Me","HDU 5533 简单计算几何 - beihai2013
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/beihai2013/article/details/49647617"
"33247","hdoj","5533","http://acm.hdu.edu.cn/showproblem.php?pid=5533","Dancing Stars on Me","hdu 5533（几何水） - 阳光下的泡沫
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/fun_zero/article/details/49636855"
"33246","hdoj","5532","http://acm.hdu.edu.cn/showproblem.php?pid=5532","Almost Sorted Array","HDU 5532 LIS - beihai2013
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/beihai2013/article/details/49588233"
"33245","hdoj","5532","http://acm.hdu.edu.cn/showproblem.php?pid=5532","Almost Sorted Array","hdu 5532 Almost Sorted Array 【2015ACM/ICPC亚洲区长春站-重现赛】 -  ITAK_ing
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/qingshui23/article/details/49640257"
"33244","hdoj","5532","http://acm.hdu.edu.cn/showproblem.php?pid=5532","Almost Sorted Array","hdu 5532 Almost Sorted Array(最长不上升子序列、暴力) - hahahaha
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/aaaaacmer/article/details/49642057"
"33243","hdoj","5531","http://acm.hdu.edu.cn/showproblem.php?pid=5531","Rebuild","HDU 5531 Rebuild 相切的圆们 - FirstLucker
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/firstlucker/article/details/49557517"
"33242","hdoj","5531","http://acm.hdu.edu.cn/showproblem.php?pid=5531","Rebuild","hdu 5531 Rebuild（三分） - hahahaha
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/aaaaacmer/article/details/49638995"
"33241","hdoj","5528","http://acm.hdu.edu.cn/showproblem.php?pid=5528","Count a * b","HDU 5528 Count a * b （2015长春站B题&amp;&amp;积性函数） - hqwhqwhq要变强！！！
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u014610830/article/details/49636373"
"33239","hdoj","5527","http://acm.hdu.edu.cn/showproblem.php?pid=5527","Too Rich","树上最长距离  hdu5527、cf592D - wishcxz_acm
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u012915516/article/details/49687495"
"33238","hdoj","5527","http://acm.hdu.edu.cn/showproblem.php?pid=5527","Too Rich","hdu5527 Too Rich - ruclion的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/u013625492/article/details/49616413"
"33237","hdoj","5525","http://acm.hdu.edu.cn/showproblem.php?pid=5525","Product","HDU 5525 Product - XDU_PYL的博客
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/xdu_pyl/article/details/49537163"
"33236","hdoj","5525","http://acm.hdu.edu.cn/showproblem.php?pid=5525","Product","hdu 5525(数学题) - playwfun的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/playwfun/article/details/49688199"
"33235","hdoj","5524","http://acm.hdu.edu.cn/showproblem.php?pid=5524","Subtrees","hdu 5524 规律题 - loveyou11111111的专栏
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/loveyou11111111/article/details/49562151"
"33234","hdoj","5524","http://acm.hdu.edu.cn/showproblem.php?pid=5524","Subtrees","HDU 5524 Subtrees(DFS) - 一个码农
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/rockzh1993/article/details/49556377"
"33233","hdoj","5523","http://acm.hdu.edu.cn/showproblem.php?pid=5523","Game","HDU_5523Game - xiaotan1314
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/xiaotan1314/article/details/49539021"
"33232","hdoj","5523","http://acm.hdu.edu.cn/showproblem.php?pid=5523","Game","HDOJ5523Game - 走一步再走一步
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/r1986799047/article/details/49538905"
"33231","hdoj","5523","http://acm.hdu.edu.cn/showproblem.php?pid=5523","Game","HDOJ   5523  Game - 滴水穿石，慢慢积累，总会有成果
        - 博客频道 - CSDN.NET","csdn","http://blog.csdn.net/helloiamclh/article/details/49621797"
